BlobID, InImage_ID, Source_folder, Source_filename, Out_folder, Out_filename, Center_x, Center_y, Area, Eccentricity, Majoraxis_length, Minoraxis_length, Min_max_ratio, Equi_diameter, Orientation, Extent, Perimeter, Band_1_W_450.00, Band_2_W_454.00, Band_3_W_458.00, Band_4_W_462.00, Band_5_W_466.00, Band_6_W_470.00, Band_7_W_474.00, Band_8_W_478.00, Band_9_W_482.00, Band_10_W_486.00, Band_11_W_490.00, Band_12_W_494.00, Band_13_W_498.00, Band_14_W_502.00, Band_15_W_506.00, Band_16_W_510.00, Band_17_W_514.00, Band_18_W_518.00, Band_19_W_522.00, Band_20_W_526.00, Band_21_W_530.00, Band_22_W_534.00, Band_23_W_538.00, Band_24_W_542.00, Band_25_W_546.00, Band_26_W_550.00, Band_27_W_554.00, Band_28_W_558.00, Band_29_W_562.00, Band_30_W_566.00, Band_31_W_570.00, Band_32_W_574.00, Band_33_W_578.00, Band_34_W_582.00, Band_35_W_586.00, Band_36_W_590.00, Band_37_W_594.00, Band_38_W_598.00, Band_39_W_602.00, Band_40_W_606.00, Band_41_W_610.00, Band_42_W_614.00, Band_43_W_618.00, Band_44_W_622.00, Band_45_W_626.00, Band_46_W_630.00, Band_47_W_634.00, Band_48_W_638.00, Band_49_W_642.00, Band_50_W_646.00, Band_51_W_650.00, Band_52_W_654.00, Band_53_W_658.00, Band_54_W_662.00, Band_55_W_666.00, Band_56_W_670.00, Band_57_W_674.00, Band_58_W_678.00, Band_59_W_682.00, Band_60_W_686.00, Band_61_W_690.00, Band_62_W_694.00, Band_63_W_698.00, Band_64_W_702.00, Band_65_W_706.00, Band_66_W_710.00, Band_67_W_714.00, Band_68_W_718.00, Band_69_W_722.00, Band_70_W_726.00, Band_71_W_730.00, Band_72_W_734.00, Band_73_W_738.00, Band_74_W_742.00, Band_75_W_746.00, Band_76_W_750.00, Band_77_W_754.00, Band_78_W_758.00, Band_79_W_762.00, Band_80_W_766.00, Band_81_W_770.00, Band_82_W_774.00, Band_83_W_778.00, Band_84_W_782.00, Band_85_W_786.00, Band_86_W_790.00, Band_87_W_794.00, Band_88_W_798.00, Band_89_W_800.00, Species, Class_label
18,18,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,001__Dead____EC_Dead_Hali_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,001__Dead____EC_Dead_Hali_250-9-1_546nm__0018.tif,225.8154602,595.9329224,452,0.709621661,27.67736053,19.50099564,0.704582925,23.98967016,2.480459185,0.724358974,79.01219237,762.289823,676.4026549,1062.853982,1126.719027,1084.207965,1151.721239,1199.013274,1175.15708,1126.847345,1084.646018,1097.486726,1183.188053,1241.798673,1054.358407,948.0066372,929.8495575,933.2212389,1102.535398,1265.792035,1231.517699,1324.219027,1381.880531,1409.564159,1572.94469,7338.422566,2235.577434,1580.484513,1443.714602,1345.672566,1220.765487,1244.969027,1402.121681,1394.528761,1167.825221,1763.85177,2138.504425,3609.502212,3811.35177,3826.143805,3478.597345,3108.066372,2758.068584,2503.466814,2261.318584,2143.789823,2097.152655,2033.752212,1994.606195,1936.849558,1858.05531,1666.54646,1611.362832,1505.909292,1307.973451,1271.823009,1316.933628,1219.909292,1127.559735,1103.068584,1187.365044,1203.84292,1149.924779,1141.515487,1158.896018,1125.024336,1083.464602,1013.727876,918.9734513,893.0619469,809.9159292,750.6438053,707.5287611,672.9181416,651.210177,634.3252212,635.6725664,627.789823,623.9181416,630.9845133,633.199115,628.8429204,613.6659292,607.4269912,609.9314159,607.6371681,603.8738938,603.1681416,598.9579646,599.5199115,1,2
19,19,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,001__Dead____EC_Dead_Hali_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,001__Dead____EC_Dead_Hali_250-9-1_546nm__0019.tif,465.308136,566.3155518,402,0.779484268,27.61627769,17.29943848,0.626421803,22.62393195,2.852759251,0.744444444,76.52691114,781.300995,680.079602,1046.840796,1115.39801,1087.965174,1157.442786,1200.504975,1176.31592,1103.427861,1076.216418,1098.61194,1182.858209,1240.631841,1054.228856,942.1094527,912.0621891,929.1144279,1114.276119,1277.768657,1239.149254,1319.731343,1385.291045,1405.370647,1543.460199,7545.457711,2316.559701,1579.9801,1456.61194,1328.067164,1227.606965,1234.345771,1390.149254,1375.686567,1178.029851,1764.674129,2100.751244,3605.08209,3821.044776,3834.91791,3432.042289,3097.027363,2721.348259,2466.644279,2257.721393,2144.0199,2085.574627,2033.370647,1984.462687,1902.21393,1837.442786,1658.044776,1588.68408,1489.425373,1294.950249,1253.320896,1299.711443,1208.246269,1117.629353,1089.00995,1181.236318,1208.335821,1155.559701,1131.89801,1153.925373,1115.485075,1063.542289,1008.002488,921.4552239,885.8781095,811.8855721,754.181592,704.0696517,676.9626866,653.1542289,643.9701493,636.3457711,631.721393,625.9527363,631.60199,632.7164179,626.5696517,617.2935323,613.8930348,613.1268657,610.5199005,610.858209,605.0248756,600.818408,603.8034826,1,2
20,20,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,001__Dead____EC_Dead_Hali_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,001__Dead____EC_Dead_Hali_250-9-1_546nm__0020.tif,882.1904907,561.8381958,631,0.843008353,37.9193306,20.39682579,0.537900471,28.34456125,1.742936801,0.741480611,101.0121925,759.4754358,713.4801902,1180.950872,1208.81141,1162.706815,1234.763867,1309.746434,1316.063391,1253.248811,1207.37401,1229.1458,1324.63233,1386.380349,1158.351823,1058.012678,1014.99683,1033.562599,1269.090333,1395.511886,1388.167987,1565.835182,1667.816165,1747.616482,2122.744849,8191.023772,2637.332805,1881.957211,1750.952456,1610.088748,1502.467512,1534.342314,1787.03645,1642.646593,1368.191759,1992.763867,3081.820919,4635.743265,4854.491284,4913.396197,4500.083994,4090.359746,3645.594295,3294.196513,2980.841521,2822.489699,2732.042789,2636.435816,2571.911252,2465.369255,2384.654517,2153.686212,2059.155309,1922.602219,1644.570523,1599.354992,1655.984152,1510.787639,1353.11252,1318.862124,1445.946117,1488.044374,1402.044374,1401.366086,1444.375594,1402.267829,1334.25832,1229.122029,1104.7813,1054.643423,934.5990491,833.9255151,773.7908082,724.9746434,693.4833597,679.3248811,668.562599,658.7496038,659.296355,666.6244057,669.0903328,658.4912837,637.5499208,628.0966719,630.1172742,626.5816165,623.6561014,618.3597464,612.0839937,612.0808241,1,2
21,21,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,001__Dead____EC_Dead_Hali_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,001__Dead____EC_Dead_Hali_250-9-1_546nm__0021.tif,899.90979,527.5128784,440,0.477114004,24.45567131,21.49265671,0.878841412,23.66908109,1.880870303,0.8,75.94112492,755.9818182,714.075,1171.047727,1187.320455,1150.256818,1234.504545,1286.056818,1298.563636,1233.406818,1179.238636,1213.254545,1305.781818,1350.390909,1116.277273,1031.456818,993.4340909,1003.027273,1217.177273,1326.186364,1326.256818,1478.465909,1600.663636,1669.086364,1996.263636,7351.668182,2449.290909,1754.109091,1633.125,1511.85,1420.488636,1435.147727,1662.906818,1532.813636,1308.2,1840.693182,2881.918182,4239.686364,4399.654545,4462.665909,4081.997727,3707.731818,3332.527273,3003.881818,2758.436364,2603.897727,2521.211364,2437.356818,2387.997727,2282.659091,2192.013636,1964.975,1868.725,1753.772727,1519.120455,1498.640909,1535.413636,1415.652273,1257.211364,1232.484091,1350.561364,1369.3,1317.981818,1311.288636,1342.440909,1298.686364,1234.795455,1163.856818,1034.227273,1002.163636,884.6068182,809.1681818,762.5681818,715.5340909,690.7454545,684.0068182,665.6772727,657.7545455,655.3795455,660.6477273,662.3886364,651.5590909,631.7636364,627.3522727,626.1977273,621.9272727,622.4590909,615.2886364,608.3136364,605.9522727,1,2
22,22,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,001__Dead____EC_Dead_Hali_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,001__Dead____EC_Dead_Hali_250-9-1_546nm__0022.tif,105.7604599,520.5141602,590,0.924441072,44.24160767,16.87042809,0.381324933,27.40823474,0.007517061,0.846484935,101.3553382,744.3915254,680.8,1078.281356,1104.935593,1066.576271,1126.457627,1176.654237,1161.359322,1096.867797,1055.776271,1079,1154.752542,1210.354237,1015.154237,929.1101695,888.4644068,910.9474576,1076.883051,1212.498305,1177.728814,1288.981356,1339.167797,1394.977966,1597.967797,6602.325424,2094.442373,1497.867797,1396.901695,1287.750847,1178.242373,1196.569492,1346.79661,1291.294915,1112.688136,1629.405085,2148.508475,3388.605085,3586.289831,3611.311864,3280.249153,2958.527119,2627.90678,2399.455932,2187.789831,2083.179661,2029.218644,1958.823729,1912.740678,1855.040678,1759.80678,1591.383051,1519.332203,1412.837288,1247.113559,1213.405085,1247.010169,1167.333898,1065.337288,1033.672881,1123.720339,1146.355932,1096.069492,1082.394915,1104.005085,1069.594915,1017.440678,969.2474576,876.1254237,850.6288136,783.9610169,717.9983051,683.6830508,651.8101695,636.7949153,622.2491525,614.179661,610.9254237,608.459322,610.8118644,613.1542373,607.9847458,596.4389831,592.4271186,592.3745763,588.3016949,587.7508475,585.2457627,580.5576271,583.5322034,1,2
23,23,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,001__Dead____EC_Dead_Hali_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,001__Dead____EC_Dead_Hali_250-9-1_546nm__0023.tif,54.38359451,510.8349915,486,0.88347435,35.32239914,16.54782104,0.468479533,24.87557876,2.76632769,0.64973262,94.08326006,704.7798354,662.117284,989.7962963,1010.975309,980.2510288,1033.806584,1073.010288,1058.650206,1003.041152,973.4958848,995.2489712,1047.893004,1099.423868,941.6296296,854.9897119,837.1399177,849.9444444,997.8271605,1092.676955,1071.115226,1161.047325,1214.952675,1257.623457,1450.781893,5410.561728,1802.030864,1349.845679,1254.897119,1157.54321,1080.621399,1107.504115,1243.226337,1176.355967,1028.50823,1436.969136,1940.687243,2960.864198,3079.86214,3106.055556,2828.777778,2559.481481,2286.477366,2081.164609,1924.971193,1829.87037,1801.621399,1743.506173,1691.823045,1639.769547,1569.174897,1429.131687,1368.55144,1284.341564,1136.68107,1111.382716,1141.728395,1071.257202,983.2427984,967.2427984,1042.691358,1050.32716,1005.355967,988.6769547,1016.722222,987.3621399,941.3045267,900.8477366,825.2695473,801.4176955,741.1728395,689.1378601,655.2530864,631.7078189,614.6687243,606.4176955,603.8518519,598.6419753,594.3539095,597.2160494,602.563786,596.409465,584.100823,580.0576132,580.3209877,577.4485597,578.8909465,577.7386831,573.7798354,572.7366255,1,2
24,24,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,001__Dead____EC_Dead_Hali_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,001__Dead____EC_Dead_Hali_250-9-1_546nm__0024.tif,662.6008911,472.4085083,357,0.568128409,22.66368866,18.65085411,0.822939919,21.32009656,0.434940612,0.811363636,69.69848418,777.2521008,687.5630252,1142.563025,1214.442577,1184.005602,1266.997199,1326.190476,1303.168067,1234.560224,1183.747899,1213.490196,1323.344538,1379.728291,1143.310924,1014.837535,989.3977591,992.7282913,1229.963585,1405.546218,1362.428571,1497.215686,1554.490196,1604.585434,1805.773109,8679.918768,2634.677871,1817.053221,1652.983193,1526.761905,1374.072829,1400.834734,1596.487395,1562.282913,1285.582633,2032.683473,2566.106443,4360.773109,4591.492997,4607.008403,4167.658263,3725.661064,3296.383754,2979.2493,2692.72549,2573.238095,2518.030812,2448.347339,2386.806723,2286.708683,2189.10084,1926.848739,1845.27451,1737.619048,1491.12605,1443.246499,1498.196078,1374.638655,1247.851541,1223.689076,1345.907563,1379.445378,1305.577031,1284.484594,1303.056022,1256.282913,1208.551821,1114.54902,1002.053221,970.5378151,879.8767507,791.7787115,738.6834734,699.1932773,672.6386555,661.5798319,650.5238095,640.952381,637.9383754,642.3221289,648.3305322,636.1008403,619.0392157,615.3081232,614.8095238,612.3137255,607.9411765,612.3305322,602.0028011,603.0644258,1,2
25,25,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,001__Dead____EC_Dead_Hali_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,001__Dead____EC_Dead_Hali_250-9-1_546nm__0025.tif,739.3145142,426.4413147,681,0.901726322,44.57709503,19.27100563,0.432307346,29.44615645,0.511770046,0.582051282,112.4680362,771.7298091,686.6740088,1123.970631,1178.638767,1142.393539,1231.497797,1285.817915,1261.057269,1190.638767,1146.295154,1189.694567,1275.970631,1348.058737,1111.837004,1004.246696,968.2378855,973.6696035,1190.286344,1361.049927,1317.935389,1441.333333,1511.139501,1550.515419,1763.552129,7936.020558,2452.612335,1726.604993,1583.693098,1449.898678,1320.135095,1339.928047,1513.716593,1446.660793,1236.600587,1875.424376,2494.917768,4005.556535,4197.538913,4194.753304,3774.9721,3402.762115,3053.547724,2750.412628,2520.922173,2384.649046,2320.844347,2251.995595,2190.991189,2108.145374,2018.790015,1790.292217,1710.249633,1612.268722,1391.450808,1350.549192,1404.43025,1307.61674,1183.118943,1166.419971,1269.906021,1310.77533,1235.378855,1214.688693,1235.566814,1195.729809,1150.406755,1066.142438,964.0910426,928.4875184,847.030837,771.5139501,723.5124816,688.2907489,662.1248164,646.6666667,641.4478708,634.2437592,631.8340675,638.4185022,636.4214391,629.0190896,614.2804699,610.0396476,610.2687225,606.5359765,604.4214391,598.4787078,597.4185022,597.3964758,1,2
26,26,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,001__Dead____EC_Dead_Hali_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,001__Dead____EC_Dead_Hali_250-9-1_546nm__0026.tif,78.12232971,415.2321777,436,0.803080549,29.84116173,17.78146744,0.595870483,23.56124873,0.89606802,0.644970414,86.32590067,724.0917431,668.1444954,1043.082569,1071.866972,1040.552752,1105.172018,1126.830275,1100.642202,1045.740826,1023.488532,1046.639908,1124.433486,1166.470183,975.8922018,890.5183486,871.0091743,881.3623853,1036.525229,1158.383028,1130.286697,1218.002294,1296.497706,1318.158257,1530.759174,6041.034404,1985.525229,1445.536697,1362.738532,1260.454128,1161.206422,1165.708716,1329.020642,1267.075688,1097.12844,1583.963303,2192.566514,3369.107798,3519.87844,3537.866972,3203.259174,2915.534404,2625.133028,2390.231651,2213.516055,2101.222477,2044.58945,2001.651376,1953.62156,1873.144495,1776.981651,1574.481651,1510.309633,1432.275229,1246.915138,1223.472477,1247.830275,1182.130734,1081.75,1060.40367,1146.850917,1173.736239,1097.243119,1090.550459,1118.896789,1076.12156,1039.649083,970.6009174,884.543578,852.8761468,788.9885321,718.162844,677.1353211,647.8486239,632.233945,618.3600917,612.2568807,610.8188073,603.4151376,606,610.733945,605.8073394,588.7591743,588.3279817,586.1399083,583.9449541,583.4174312,579.6146789,580.5963303,576.853211,1,2
27,27,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,001__Dead____EC_Dead_Hali_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,001__Dead____EC_Dead_Hali_250-9-1_546nm__0027.tif,145.6369934,385.9006653,399,0.572576166,24.25479889,19.88533401,0.819851531,22.53935621,1.071852631,0.791666667,76.52691138,729.9724311,671.1478697,1020.213033,1055.651629,1044.907268,1085.077694,1110.323308,1088.93985,1035.734336,1014.842105,1049.75188,1112.536341,1152.458647,978.3308271,899.1303258,866.6140351,881.245614,1037.075188,1177.736842,1139.092732,1230.112782,1279.894737,1313.501253,1486.37594,6203.879699,1990.007519,1480.200501,1346.964912,1256.33584,1141.16792,1158.974937,1294.508772,1261.573935,1089.64411,1616.508772,2110.067669,3358.591479,3510.892231,3532.759398,3203.536341,2878.062657,2603.867168,2356.944862,2159.318296,2091.323308,2064.924812,2006.378446,1955.786967,1881.215539,1785.997494,1579.12782,1517.112782,1415.949875,1257.844612,1217.513784,1261.388471,1178.155388,1088.879699,1070.513784,1161.561404,1176.323308,1129.320802,1101.994987,1118.032581,1100.205514,1039.83208,981.2255639,896.3609023,868.3909774,800.2230576,734.9749373,695.9022556,667.0576441,646.8095238,637.2531328,629.245614,622.9649123,617.2155388,620.7994987,622.2330827,614.1904762,599.7042607,598.1203008,598.1929825,594.6240602,594.6240602,590.0651629,587.6065163,588.3358396,1,2
28,28,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,001__Dead____EC_Dead_Hali_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,001__Dead____EC_Dead_Hali_250-9-1_546nm__0028.tif,584.1016846,374.5026245,623,0.865251048,38.78144073,19.44264221,0.501338832,28.16430784,2.651275136,0.640946502,100.9116874,789.5104334,698.7977528,1117.354735,1202.874799,1176.173355,1234.693419,1254.324238,1217.239165,1159.382022,1136.266453,1177.786517,1258.393258,1318.343499,1087.738363,970.3402889,948.1685393,957.2439807,1181.200642,1358.386838,1293.369181,1374.420546,1427.495987,1458.882825,1644.520064,7964.845907,2460.995185,1694.428571,1547.268058,1380.276083,1223.751204,1253.341894,1418.914928,1414.414125,1199.715891,1864.12199,2287.221509,3821.29053,3952.483146,3888.394864,3500.690209,3130.70947,2813.075441,2573.041734,2400.826645,2324.919743,2292.94703,2207.321027,2135.340289,2012.715891,1893.905297,1684.553772,1579.179775,1475.500803,1304.598716,1279.264848,1326.577849,1249.698234,1145.76886,1123.565008,1230.110754,1255.422151,1179.645265,1154.463884,1152.898876,1118.168539,1070.192616,1002.686998,924.0674157,898.3194222,830.8796148,759.3675762,721.64687,685.4975923,660.953451,650.5858748,637.7158909,631.6998395,627.117175,633.0433387,631.4365971,622.8523274,611.6597111,609.3932584,608.6292135,603.9004815,606.3386838,602.6886035,601.1910112,598.494382,1,2
29,29,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,001__Dead____EC_Dead_Hali_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,001__Dead____EC_Dead_Hali_250-9-1_546nm__0029.tif,308.6920471,353.2497253,478,0.719634153,28.51248932,19.79774475,0.69435343,24.66999194,0.677265101,0.735384615,83.01219237,756.8870293,675.5585774,1029.211297,1084.757322,1063.523013,1106.083682,1125.079498,1099.161088,1040.951883,1015.016736,1047.577406,1110.640167,1154.016736,978.1192469,894.7866109,859.8410042,873.5962343,1032.575314,1158.232218,1119.08159,1179.481172,1231.410042,1257.437238,1368.993724,6131.361925,1971.539749,1414.583682,1292.34728,1189.387029,1090.887029,1104.054393,1220.89749,1202.328452,1051.761506,1543.535565,1869.790795,3012.472803,3145.585774,3121.656904,2824.943515,2546.259414,2284.529289,2084.089958,1958.891213,1870.127615,1843.225941,1799.133891,1751.035565,1685.945607,1599.893305,1442.930962,1383.451883,1294.682008,1148.65272,1126.391213,1156.223849,1102.920502,1026.117155,1001.905858,1090.177824,1112.364017,1052.730126,1039.730126,1055.84728,1016.468619,984.623431,937.8075314,857.5376569,841.1861925,778.7782427,725.4560669,692.3556485,663.0062762,643.5062762,637.6422594,627.2426778,621.6882845,619.8995816,621.4079498,624.5230126,620.3974895,605.3284519,603.8158996,605.0313808,602.3556485,602.9937238,598.0606695,595.2154812,597.0125523,1,2
30,30,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,001__Dead____EC_Dead_Hali_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,001__Dead____EC_Dead_Hali_250-9-1_546nm__0030.tif,77.86500549,349.2766724,537,0.867715063,36.54526901,18.16526222,0.497061938,26.14822433,2.660495,0.639285714,102.4680359,727.981378,671.1191806,1025.590317,1058.975791,1022.716946,1085.329609,1110.454376,1084.383613,1019.744879,991.5865922,1024.635009,1100.648045,1128.903166,953.2290503,881.6070764,839.8286778,858.4953445,1023.947858,1127.094972,1109.061453,1183.648045,1243.590317,1267.074488,1464.880819,5447.841713,1854.407821,1387.590317,1284.945996,1176.774674,1094.789572,1100.594041,1240.774674,1183.817505,1039.934823,1472.368715,2025.625698,3050.558659,3159.456238,3180.947858,2875.949721,2600.13594,2331.193669,2150.709497,1988.804469,1904.346369,1874.867784,1829.698324,1760.24581,1692.806331,1621.636872,1448.400372,1380.193669,1299.953445,1157.221601,1132.310987,1175.450652,1089.459963,1016.378026,992.3817505,1073.16946,1097.690875,1041.486034,1025.728119,1032.748603,1002.091248,968.6424581,908.981378,828.1992551,808.6610801,753.0148976,698.6759777,662.3500931,634.4357542,618.5437616,609.2439479,605.1731844,597.2178771,594.1675978,600.8249534,600.264432,597.2849162,586.0651769,582.6610801,582.0055866,580.8081937,578.5903166,577.5512104,575.2141527,573.566108,1,2
31,31,F:\FromTelework\data\processed\AOTF_deadlive_Hali\classification\image,001__Dead____EC_Dead_Hali_250-9-1_546nm.tif,/project/hmi_deeplearning/data/AOTF_deadlive_Hali/classification/single_cells,001__Dead____EC_Dead_Hali_250-9-1_546nm__0031.tif,885.3606567,308.8460999,452,0.677472021,27.15312386,19.97244072,0.735548544,23.98967016,2.302745912,0.7232,80.42640591,762.6438053,723.579646,1172.044248,1208.396018,1175.50885,1264.457965,1306.756637,1293.303097,1208.006637,1188.134956,1230.535398,1340.938053,1372.59292,1135.831858,1033.179204,991.1769912,1010.685841,1253.280973,1373.603982,1372.037611,1513.132743,1605.10177,1657.50885,2033.112832,7200.964602,2482.65708,1851.086283,1704.900442,1554.126106,1416.426991,1438.785398,1654.274336,1523.29646,1316.143805,1884.626106,3106.287611,4484.115044,4632.471239,4624.515487,4154.913717,3753.867257,3387.303097,3064.39823,2840.073009,2741.840708,2666.19469,2567.45354,2524.880531,2378.484513,2245,1989.69469,1877.075221,1749.030973,1517.112832,1496.619469,1561.787611,1425.621681,1293.455752,1277.143805,1403.973451,1413.04646,1354.962389,1326.517699,1341.681416,1288.997788,1228.373894,1126.621681,1021.460177,983.3716814,883.880531,797.8827434,743.4867257,700.6969027,673.9933628,661.7809735,653.0132743,641.6438053,637.800885,642.6615044,645.0132743,634.1061947,613.6570796,611.9867257,614.8871681,613.4115044,610.9867257,607.6216814,600.9181416,604.5884956,1,2
